INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (78086798, 33930659, 509089, 'Pending', '2023-07-22 23:56:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (51580219, 50667972, 174581, 'Completed', '2023-07-14 04:03:05.001091', '2023-07-14 04:53:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (18299025, 75231011, 245622, 'Cancelled', '2024-02-10 00:59:05.001091', '2024-02-10 01:09:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (98632280, 17767113, 103638, 'In Progress', '2023-12-31 08:27:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (15511748, 57732598, 307224, 'In Progress', '2023-08-23 00:27:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (42248185, 98096409, 759850, 'In Progress', '2023-12-30 15:20:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (30015540, 97456957, 754447, 'Cancelled', '2024-03-29 16:11:05.001091', '2024-03-29 16:21:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (54621106, 18997099, 615126, 'Pending', '2024-04-15 05:57:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (67387861, 92658652, 812358, 'Completed', '2023-10-11 00:25:05.001091', '2023-10-11 01:15:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (52311667, 82940226, 138528, 'Completed', '2024-04-14 10:38:05.001091', '2024-04-14 11:28:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (51444198, 72197659, 812358, 'In Progress', '2023-11-09 04:52:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (30479389, 77870240, 685930, 'In Progress', '2023-10-31 18:32:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (28166866, 31695250, 538141, 'Pending', '2023-07-09 23:51:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (19541184, 38332973, 995329, 'Completed', '2024-01-04 03:26:05.001091', '2024-01-04 04:16:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (90538399, 31090635, 754447, 'Pending', '2024-01-29 11:12:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (95639965, 12183551, 962397, 'Cancelled', '2023-12-27 18:58:05.001091', '2023-12-27 19:08:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (87770063, 79745626, 759850, 'Completed', '2023-08-11 20:28:05.001091', '2023-08-11 21:18:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (81260055, 67450319, 300606, 'Completed', '2024-03-22 14:45:05.001091', '2024-03-22 15:35:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (99836839, 65810788, 118135, 'Pending', '2023-12-09 06:07:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (67263810, 88987345, 589694, 'Cancelled', '2024-03-16 20:17:05.001091', '2024-03-16 20:27:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (77577929, 37662788, 616687, 'Pending', '2023-09-09 00:39:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (83907255, 14972932, 463145, 'Cancelled', '2023-10-02 14:59:05.001091', '2023-10-02 15:09:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (20320465, 63095445, 812358, 'Pending', '2023-09-29 08:42:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (68241696, 70221573, 206680, 'Pending', '2023-08-11 04:06:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (88123015, 61437320, 182064, 'Completed', '2024-02-02 05:56:05.001091', '2024-02-02 06:46:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (19615070, 61543140, 777768, 'Completed', '2024-06-04 18:14:05.001091', '2024-06-04 19:04:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (36701579, 75782670, 133689, 'Completed', '2024-04-14 05:11:05.001091', '2024-04-14 06:01:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (48403058, 33980457, 133689, 'Completed', '2023-10-16 22:50:05.001091', '2023-10-16 23:40:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (16198703, 16377580, 307224, 'Pending', '2023-07-27 17:48:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (40617434, 34841559, 499720, 'Pending', '2023-10-25 11:10:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (26130631, 63719981, 538141, 'Completed', '2024-02-10 22:17:05.001091', '2024-02-10 23:07:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (43546738, 91684299, 670719, 'Pending', '2024-02-08 03:35:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (34794841, 15661162, 138528, 'Pending', '2023-07-20 19:15:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (65007621, 81510485, 805310, 'In Progress', '2024-01-21 16:35:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (57748702, 98723259, 538141, 'Cancelled', '2024-06-11 06:21:05.001091', '2024-06-11 06:31:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (10730297, 85253564, 347793, 'Completed', '2024-04-17 00:20:05.001091', '2024-04-17 01:10:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (74805114, 49638298, 616687, 'Cancelled', '2024-05-15 12:40:05.001091', '2024-05-15 12:50:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (23863260, 22501852, 615126, 'In Progress', '2024-02-29 06:46:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (43968585, 63472587, 118135, 'Completed', '2023-12-03 15:11:05.001091', '2023-12-03 16:01:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (74941248, 88956392, 356136, 'Pending', '2024-03-25 14:32:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (17554682, 37381107, 182064, 'Completed', '2024-05-27 13:15:05.001091', '2024-05-27 14:05:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (50258572, 64423873, 245622, 'Pending', '2023-09-28 03:32:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (53350312, 39184090, 616687, 'Cancelled', '2023-12-30 16:58:05.001091', '2023-12-30 17:08:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (36988391, 55386643, 995329, 'In Progress', '2023-09-07 15:45:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (47913087, 34385369, 709925, 'Pending', '2024-03-04 12:35:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (13519301, 13462484, 245622, 'Cancelled', '2024-04-29 01:32:05.001091', '2024-04-29 01:42:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (63829624, 83286845, 589694, 'In Progress', '2024-05-17 02:11:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (29831161, 91175705, 643380, 'Cancelled', '2024-04-03 02:50:05.001091', '2024-04-03 03:00:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (93889435, 40180904, 602461, 'In Progress', '2024-04-30 00:25:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (45222802, 78412778, 973965, 'Pending', '2023-07-22 20:16:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (60799666, 26331745, 300606, 'Cancelled', '2024-03-13 19:19:05.001091', '2024-03-13 19:29:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (10924649, 59461738, 670719, 'In Progress', '2023-12-02 15:38:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (85063868, 57360753, 962397, 'Cancelled', '2023-07-13 23:03:05.001091', '2023-07-13 23:13:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (23929116, 86633869, 685930, 'Completed', '2024-05-11 15:57:05.001091', '2024-05-11 16:47:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (10095798, 48797869, 589694, 'In Progress', '2024-03-17 01:41:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (86019457, 16777466, 557849, 'In Progress', '2023-10-12 18:56:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (95410340, 58990548, 685930, 'Pending', '2024-05-15 04:09:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (22198577, 75830726, 322061, 'Pending', '2024-04-10 01:33:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (40057430, 35358225, 463214, 'Cancelled', '2023-10-04 15:35:05.001091', '2023-10-04 15:45:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (14262509, 73299445, 307224, 'In Progress', '2023-12-24 16:33:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (22565896, 89286396, 812358, 'Cancelled', '2023-11-12 13:17:05.001091', '2023-11-12 13:27:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (77181015, 83553116, 502854, 'In Progress', '2024-06-12 13:27:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (13987271, 70898889, 463145, 'Pending', '2023-11-20 18:47:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (95490105, 22926219, 347793, 'Pending', '2023-06-27 01:15:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (34712235, 37748516, 118135, 'Cancelled', '2024-01-14 01:17:05.001091', '2024-01-14 01:27:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (31752033, 72842422, 685930, 'Pending', '2023-11-16 23:24:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (70019042, 67781520, 118135, 'Cancelled', '2023-11-03 00:03:05.001091', '2023-11-03 00:13:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (63000483, 34385369, 298232, 'Cancelled', '2024-05-28 13:59:05.001091', '2024-05-28 14:09:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (62391965, 89335717, 463214, 'Pending', '2024-01-23 18:32:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (74880261, 85565115, 812358, 'Cancelled', '2023-10-14 18:11:05.001091', '2023-10-14 18:21:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (23673924, 59398749, 307224, 'Completed', '2024-02-10 16:45:05.001091', '2024-02-10 17:35:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (68031197, 17594814, 307224, 'Cancelled', '2024-03-05 23:49:05.001091', '2024-03-05 23:59:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (35725664, 79549520, 307224, 'Pending', '2023-09-13 22:50:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (23547656, 84569040, 347793, 'Pending', '2023-11-18 03:59:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (19290215, 85879503, 174581, 'Pending', '2024-05-31 07:03:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (36568437, 37026524, 538141, 'Completed', '2024-04-03 18:34:05.001091', '2024-04-03 19:24:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (38118386, 29897614, 491707, 'Cancelled', '2023-07-02 02:11:05.001091', '2023-07-02 02:21:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (37882646, 86354098, 643380, 'Pending', '2023-07-28 21:55:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (29267690, 30875205, 538141, 'Pending', '2023-10-31 02:36:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (36003672, 92765919, 538141, 'Completed', '2024-06-10 20:13:05.001091', '2024-06-10 21:03:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (23972329, 70029897, 491707, 'Pending', '2024-01-22 05:58:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (57960592, 47649369, 182064, 'Pending', '2023-12-13 10:15:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (47800171, 70453704, 133689, 'Completed', '2023-06-26 03:28:05.001091', '2023-06-26 04:18:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (49766833, 16870503, 118135, 'Completed', '2023-10-15 09:25:05.001091', '2023-10-15 10:15:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (44071531, 33516219, 615126, 'In Progress', '2024-02-08 09:22:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (39167168, 52746422, 161174, 'Pending', '2023-12-23 05:33:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (29190434, 86972186, 298232, 'Cancelled', '2024-04-14 00:39:05.001091', '2024-04-14 00:49:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (62471698, 27305266, 298232, 'Cancelled', '2023-08-16 00:03:05.001091', '2023-08-16 00:13:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (85634224, 81055417, 812358, 'Cancelled', '2024-02-11 16:26:05.001091', '2024-02-11 16:36:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (72761067, 16947370, 133689, 'In Progress', '2023-11-06 21:28:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (64554213, 15684644, 538141, 'Pending', '2023-06-24 04:46:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (64275149, 24242419, 206680, 'Cancelled', '2024-06-11 07:28:05.001091', '2024-06-11 07:38:05.001091');
