INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (72824099, 491377, '897122', '2024-03-16 05:08:00.175614', 'Pending', 768.5, {'788': 10});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (37808484, 356008, '161763', '2023-10-10 18:39:00.175614', 'Cancelled', 204.75, {'229': 9});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (69473951, 356008, '216182', '2023-08-19 17:30:00.175614', 'Pending', 245.82, {'785': 6});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (22573816, 942891, '897122', '2024-01-30 06:52:00.175614', 'In Progress', 277.5, {'958': 5});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (46221972, 283172, '365193', '2024-02-24 01:27:00.175614', 'In Progress', 31.47, {'212': 1});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (81437777, 884298, '897122', '2023-10-08 17:18:00.175614', 'Pending', 469.26, {'851': 9});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (20884901, 983564, '202305', '2023-07-16 06:06:00.175614', 'In Progress', 346.70000000000005, {'711': 5});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (91921239, 710928, '882689', '2024-03-09 17:54:00.175614', 'In Progress', 166.59, {'154': 9});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (94763783, 481767, '202305', '2024-01-04 02:48:00.175614', 'Completed', 74.51, {'179': 1});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (75298253, 817465, '897122', '2024-02-08 18:18:00.175614', 'In Progress', 444.0, {'958': 8});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (11313759, 921982, '897122', '2023-08-31 19:17:00.175614', 'In Progress', 258.8, {'113': 10});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (33825426, 239740, '897122', '2024-02-10 14:16:00.175614', 'In Progress', 664.11, {'539': 9});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (69628251, 492781, '882689', '2023-07-20 20:48:00.175614', 'Pending', 111.06, {'154': 6});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (37652787, 101011, '161763', '2023-11-28 06:30:00.175614', 'Completed', 559.44, {'862': 8});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (92276025, 656995, '161763', '2024-01-10 01:07:00.175614', 'Cancelled', 544.4, {'786': 8});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (78077680, 714827, '856996', '2023-10-25 11:21:00.175614', 'In Progress', 551.7, {'529': 10});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (87953365, 870232, '365193', '2023-11-21 19:26:00.175614', 'Pending', 314.7, {'212': 10});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (89035901, 412195, '882689', '2023-11-07 19:40:00.175614', 'Cancelled', 52.56, {'969': 1});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (33198520, 270807, '365193', '2024-04-04 19:21:00.175614', 'Pending', 690.08, {'840': 8});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (94550664, 482179, '549469', '2024-02-25 05:16:00.175614', 'Cancelled', 270.16, {'275': 4});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (92288780, 884298, '365193', '2023-12-06 20:54:00.175614', 'Cancelled', 125.88, {'212': 4});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (71540153, 492781, '161763', '2023-12-17 19:01:00.175614', 'Completed', 185.94, {'408': 2});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (70940583, 232959, '202305', '2024-06-08 14:26:00.175614', 'Completed', 91.73, {'305': 1});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (14312077, 143408, '400851', '2023-09-23 13:50:00.175614', 'Pending', 604.0300000000001, {'665': 7});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (84510931, 223925, '549469', '2023-12-15 05:26:00.175614', 'In Progress', 887.04, {'498': 9});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (34802253, 276541, '882689', '2023-10-26 01:20:00.175614', 'In Progress', 426.65000000000003, {'980': 7});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (63904479, 381440, '856996', '2024-01-03 10:19:00.175614', 'Pending', 542.99, {'950': 7});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (50183354, 835548, '516536', '2024-05-07 10:11:00.175614', 'Pending', 93.4, {'744': 2});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (16238694, 747898, '216182', '2023-06-29 00:27:00.175614', 'Cancelled', 166.85999999999999, {'668': 3});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (10254646, 238870, '882689', '2023-11-04 19:16:00.175614', 'Pending', 73.92, {'497': 1});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (47856625, 874850, '365193', '2023-12-25 05:39:00.175614', 'Cancelled', 161.1, {'943': 5});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (50121629, 710928, '516536', '2023-09-19 07:50:00.175614', 'In Progress', 741.7, {'404': 10});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (56102488, 743318, '882689', '2023-06-24 06:40:00.175614', 'Pending', 84.09, {'625': 1});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (94093680, 620178, '216182', '2023-11-20 22:36:00.175614', 'Pending', 76.47, {'335': 3});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (83281206, 880809, '365193', '2024-04-05 17:35:00.175614', 'In Progress', 423.0, {'582': 5});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (17145149, 276541, '882689', '2023-09-15 18:50:00.175614', 'Completed', 840.9000000000001, {'625': 10});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (10285547, 381440, '882689', '2023-07-29 13:18:00.175614', 'Cancelled', 465.08, {'475': 7});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (16555287, 874850, '897122', '2023-10-12 18:58:00.175614', 'Pending', 150.68, {'719': 2});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (65042478, 136972, '161763', '2023-09-12 04:00:00.175614', 'Cancelled', 20.22, {'212': 1});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (20139291, 227496, '882689', '2024-05-17 10:05:00.175614', 'Cancelled', 166.59, {'154': 9});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (90586168, 143408, '882689', '2023-09-22 09:22:00.175614', 'Cancelled', 166.59, {'154': 9});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (31090635, 101011, '882689', '2023-12-28 00:02:00.175614', 'Cancelled', 64.0, {'663': 1});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (46588960, 880809, '216182', '2024-03-12 06:20:00.175614', 'Pending', 476.40000000000003, {'504': 6});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (35497402, 238870, '897122', '2024-02-12 02:58:00.175614', 'Pending', 630.4499999999999, {'108': 9});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (11125564, 977611, '365193', '2023-11-20 14:20:00.175614', 'Cancelled', 197.34, {'796': 2});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (83561685, 357214, '365193', '2024-02-18 15:21:00.175614', 'Completed', 131.31, {'368': 3});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (93094811, 689285, '856996', '2023-11-23 07:51:00.175614', 'Cancelled', 402.54, {'733': 6});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (45573758, 884298, '216182', '2024-01-23 01:48:00.175614', 'In Progress', 437.49, {'803': 9});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (40910845, 721086, '216182', '2024-04-15 01:57:00.175614', 'Completed', 676.76, {'932': 7});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (93806266, 739748, '161763', '2024-03-11 15:52:00.175614', 'Completed', 212.58, {'780': 9});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (78436332, 984918, '549469', '2023-08-26 05:21:00.175614', 'Pending', 607.86, {'275': 9});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (68078289, 522175, '216182', '2023-09-17 08:49:00.175614', 'Completed', 399.3, {'853': 10});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (54908240, 534819, '202305', '2023-11-12 07:22:00.175614', 'Cancelled', 773.8, {'835': 10});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (75432543, 894492, '202305', '2023-11-13 23:43:00.175614', 'Pending', 54.47, {'632': 1});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (54705849, 261325, '365193', '2024-02-25 01:41:00.175614', 'Pending', 131.31, {'368': 3});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (92004080, 714827, '202305', '2024-05-07 19:59:00.175614', 'Cancelled', 568.96, {'376': 7});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (95292835, 743257, '216182', '2023-09-14 14:10:00.175614', 'Pending', 204.85, {'785': 5});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (86728674, 463231, '856996', '2024-02-23 20:21:00.175614', 'Completed', 629.73, {'911': 9});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (76586489, 807907, '897122', '2023-07-03 03:21:00.175614', 'Completed', 213.78, {'235': 7});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (18549955, 121276, '549469', '2023-08-06 08:09:00.175614', 'Completed', 25.58, {'919': 2});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (86886067, 668747, '516536', '2023-12-18 15:37:00.175614', 'Cancelled', 198.32999999999998, {'151': 3});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (57662929, 192938, '400851', '2024-03-19 02:08:00.175614', 'In Progress', 89.76, {'541': 1});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (98019349, 789959, '161763', '2024-01-18 05:19:00.175614', 'Cancelled', 81.55, {'411': 5});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (86333379, 238870, '202305', '2024-05-12 10:05:00.175614', 'Completed', 544.7, {'632': 10});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (88881440, 878294, '549469', '2024-02-05 15:04:00.175614', 'Pending', 997.5, {'925': 10});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (46527503, 942357, '400851', '2024-01-06 07:03:00.175614', 'Pending', 73.39, {'974': 1});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (22364642, 803663, '516536', '2023-07-18 22:20:00.175614', 'In Progress', 23.4, {'463': 2});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (84958542, 223925, '516536', '2023-10-07 17:30:00.175614', 'Cancelled', 661.1, {'151': 10});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (77970781, 920393, '516536', '2023-10-28 14:18:00.175614', 'In Progress', 93.84, {'183': 1});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (63389149, 104083, '856996', '2024-02-21 13:25:00.175614', 'Cancelled', 185.22, {'211': 6});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (82832958, 799124, '516536', '2023-09-12 23:21:00.175614', 'Completed', 462.77, {'151': 7});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (86098489, 121018, '549469', '2024-01-26 02:22:00.175614', 'Pending', 33.8, {'160': 1});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (34355916, 238870, '216182', '2023-08-25 01:49:00.175614', 'In Progress', 450.84000000000003, {'975': 6});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (15905104, 942891, '516536', '2024-05-08 06:31:00.175614', 'Pending', 505.2, {'669': 8});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (50342534, 689285, '216182', '2023-08-24 16:07:00.175614', 'Cancelled', 264.32, {'247': 4});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (16284468, 746368, '516536', '2023-10-27 03:50:00.175614', 'Completed', 264.44, {'151': 4});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (24738054, 909942, '161763', '2024-04-28 13:34:00.175614', 'Cancelled', 836.73, {'408': 9});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (69200540, 533324, '400851', '2024-05-16 19:59:00.175614', 'Completed', 517.74, {'665': 6});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (72071322, 465717, '161763', '2023-08-01 19:11:00.175614', 'Pending', 408.29999999999995, {'786': 6});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (37015047, 799124, '549469', '2023-10-04 05:56:00.175614', 'Completed', 102.32, {'919': 8});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (24390633, 620178, '549469', '2024-05-29 03:55:00.175614', 'Cancelled', 798.0, {'925': 8});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (90910327, 807907, '202305', '2024-03-25 15:47:00.175614', 'In Progress', 86.1, {'620': 5});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (70113974, 745072, '516536', '2023-11-03 13:51:00.175614', 'In Progress', 484.68, {'127': 6});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (66139563, 875266, '882689', '2023-12-22 09:09:00.175614', 'Completed', 264.6, {'911': 3});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (87772420, 860801, '897122', '2024-01-10 12:39:00.175614', 'Completed', 424.5, {'537': 10});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (55952519, 807907, '216182', '2024-03-27 14:00:00.175614', 'Completed', 238.79999999999998, {'137': 6});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (46815068, 514555, '549469', '2024-02-07 08:12:00.175614', 'In Progress', 798.0, {'925': 8});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (12715742, 465717, '216182', '2024-04-16 14:32:00.175614', 'In Progress', 406.08000000000004, {'647': 6});
